Unnamed: 0,origin_city,title,post_id,price,posted_time,posted_location,scraped_time,post_link,category,cat_code,likelihood_score
63,longisland,TechWest 1HP Dental Vacuum Pump (Reconditioned),7816849188,1000,13-Jan,Huntington,14/01/2025 22:38:00,https://longisland.craigslist.org/hab/d/huntington-techwest-1hp-dental-vacuum/7816849188.html,beauty+hlth,haa,10
0,newyork,PERFUME COLLECTION - REAL AND AUTHENTIC - DIOR CHANEL BOSS CALVIN,7807057129,1,1-Jan,Astoria,15/01/2025 01:56:48,https://newyork.craigslist.org/que/hab/d/astoria-perfume-collection-real-and/7807057129.html,beauty+hlth,haa,95
6,newyork,New Wheelchair Platform Lift/Elevator,7814723237,3245,1-Jan,Staten Island,15/01/2025 01:56:48,https://newyork.craigslist.org/stn/had/d/staten-island-new-wheelchair-platform/7814723237.html,beauty+hlth,haa,30
57,newyork,Trojan Magnums FREE,7814166739,1,9-Jan,Bronx,15/01/2025 01:53:49,https://newyork.craigslist.org/brx/hab/d/bronx-trojan-magnums-free/7814166739.html,beauty+hlth,haa,85
75,newyork,Mornwell D50W Electric Professional Cordless Dental Oral Water Flosser,7807169633,29,24-Dec,Brooklyn,15/01/2025 01:58:28,https://newyork.craigslist.org/brk/hab/d/brooklyn-mornwell-d50w-electric/7807169633.html,beauty+hlth,haa,15
66,newyork,Sinocare Blood Pressure Monitor with Adjustable Large Upper Arm Cuff,7808513508,29,24-Dec,Brooklyn,15/01/2025 01:58:28,https://newyork.craigslist.org/brk/hab/d/brooklyn-sinocare-blood-pressure/7808513508.html,beauty+hlth,haa,10
92,newyork,1.7 Oz Perry Ellis 360 Red EDT,7813924034,10,9-Jan,Staten Island,15/01/2025 01:53:49,https://newyork.craigslist.org/stn/hab/d/staten-island-17-oz-perry-ellis-360-red/7813924034.html,beauty+hlth,haa,15
46,albany,Mary Kay concealer bronze,7803178373,5,14-Dec,Clifton Park,14/01/2025 12:05:28,https://albany.craigslist.org/hab/d/clifton-park-mary-kay-concealer-bronze/7803178373.html,beauty+hlth,haa,15
84,albany,L'OrÃ©al Magic Root Rescue Soft Black Hair Dye,7808789707,15,7-Jan,colonie,14/01/2025 12:05:03,https://albany.craigslist.org/hab/d/albany-loral-magic-root-rescue-soft/7808789707.html,beauty+hlth,haa,10
14,hudsonvalley,Acorn Superglide-14 ft.- Right side-New Condition-Super Clean !,7817535768,1995,14-Jan,Parsippany,14/01/2025 19:58:29,https://hudsonvalley.craigslist.org/hab/d/monsey-acorn-superglide-14-ft-right/7817535768.html,beauty+hlth,haa,70
96,albany,Probasics burgundy RLATBG aluminum transport Rollator walker with seat,7812838611,100,5-Jan,GREEN ISLAND,14/01/2025 12:05:03,https://albany.craigslist.org/hab/d/troy-probasics-burgundy-rlatbg-aluminum/7812838611.html,beauty+hlth,haa,1
20,buffalo,Cozy Products Footwarmer,7808494553,25,7-Dec,,14/01/2025 14:18:26,https://buffalo.craigslist.org/hab/d/buffalo-cozy-products-footwarmer/7808494553.html,beauty+hlth,haa,1
11,buffalo,Safetec USA Hand Sanitizer Gel 1.5 Oz 46 ML Bottle 50 Per Case,7809069099,40,9-Dec,"Buffalo, NY",14/01/2025 14:18:26,https://buffalo.craigslist.org/hab/d/buffalo-safetec-usa-hand-sanitizer-gel/7809069099.html,beauty+hlth,haa,70
81,newyork,BaByliss PRO LO-PRO FX,7816513823,125,7-Jan,New Lots,15/01/2025 01:54:38,https://newyork.craigslist.org/brk/hab/d/brooklyn-babyliss-pro-lo-pro-fx/7816513823.html,beauty+hlth,haa,1
11,syracuse,Pedal exerciser. REDUCED,7811129216,25,14-Jan,Fulton /. GRANBY,15/01/2025 11:29:45,https://syracuse.craigslist.org/hab/d/fulton-pedal-exerciser-reduced/7811129216.html,beauty+hlth,haa,1
108,newyork,TREATMENT EXAM TABLE / EXAMINATION TABLE DIFFERENT COLORS for SALE,7808066577,649,27-Dec,BROOKLYN,15/01/2025 01:57:22,https://newyork.craigslist.org/brk/hab/d/brooklyn-treatment-exam-table/7808066577.html,beauty+hlth,haa,5
65,syracuse,KNEE SCOOTER,7814294559,100,30-Dec,Liverpool,15/01/2025 11:29:45,https://syracuse.craigslist.org/hab/d/fayetteville-knee-scooter/7814294559.html,beauty+hlth,haa,1
62,newyork,Ottobock The S.P.I.N.E. Brace Spine Chiropractic Back,7814984357,35,13-Jan,Brooklyn,15/01/2025 01:49:50,https://newyork.craigslist.org/brk/hab/d/brooklyn-ottobock-the-spine-brace-spine/7814984357.html,beauty+hlth,haa,1
72,buffalo,PERSONAL TRAINER,7808126784,1,21-Dec,East Aurora,14/01/2025 14:18:03,https://buffalo.craigslist.org/hab/d/west-falls-personal-trainer/7808126784.html,beauty+hlth,haa,1
24,longisland,vintage hair cutting scissors,7804897064,15,21-Dec,"Farmingville , NY",14/01/2025 22:39:13,https://longisland.craigslist.org/hab/d/farmingville-vintage-hair-cutting/7804897064.html,beauty+hlth,haa,1
31,newyork,VS Sassoon Pro Magic Shine Heated Curling Iron (Bright Red) [$120 new!,7812999800,45,11-Jan,Union Square,15/01/2025 01:53:01,https://newyork.craigslist.org/mnh/hab/d/new-york-vs-sassoon-pro-magic-shine/7812999800.html,beauty+hlth,haa,80
50,buffalo,Mainstays Brand - White Basket/Shower Caddy,7812619270,3,11-Jan,Marilla/East Aurora,14/01/2025 14:17:40,https://buffalo.craigslist.org/hab/d/east-aurora-mainstays-brand-white/7812619270.html,beauty+hlth,haa,10
13,longisland,MASSAGE TABLE,7818196589,150,14-Jan,FARMINGDALE,14/01/2025 22:38:00,https://longisland.craigslist.org/hab/d/farmingdale-massage-table/7818196589.html,beauty+hlth,haa,5
45,longisland,Decorative Aquarium Lamp with fish and coral design.,7806347409,48,18-Dec,Dix Hills,14/01/2025 22:38:48,https://longisland.craigslist.org/hab/d/huntington-station-decorative-aquarium/7806347409.html,beauty+hlth,haa,3
75,hudsonvalley,Jazzy ES 600 Scooter,7806538109,650,30-Nov,Kingston,14/01/2025 19:59:18,https://hudsonvalley.craigslist.org/hab/d/kingston-jazzy-es-600-scooter/7806538109.html,beauty+hlth,haa,90
28,buffalo,", Canes, crutches",7814723489,20,13-Jan,"Clarence, NY",14/01/2025 14:17:40,https://buffalo.craigslist.org/hab/d/bowmansville-canes-crutches/7814723489.html,beauty+hlth,haa,10
93,newyork,"SteelFit Buns of Steel Cellulite Cream, 30-45 Days of Supply, 07/2027",7804837827,29,21-Dec,Brooklyn,15/01/2025 01:59:13,https://newyork.craigslist.org/brk/hab/d/brooklyn-steelfit-buns-of-steel/7804837827.html,beauty+hlth,haa,10
69,rochester,SALON EQUIPMENT FOR SALE,7808966826,0,9-Dec,Rochester,15/01/2025 09:48:49,https://rochester.craigslist.org/hab/d/rochester-salon-equipment-for-sale/7808966826.html,beauty+hlth,haa,10
114,newyork,Medical Bariatric Safety Shower Bathroom Bath Bathtub Bench Seat Chair,7812568490,20,14-Jan,Brooklyn,15/01/2025 01:49:05,https://newyork.craigslist.org/brk/hab/d/brooklyn-medical-bariatric-safety/7812568490.html,beauty+hlth,haa,10
109,albany,Biossance facial,7807844410,3,2-Jan,Clifton Park,14/01/2025 12:05:03,https://albany.craigslist.org/hab/d/clifton-park-biossance-facial/7807844410.html,beauty+hlth,haa,90
52,newyork,"Red light therapy pad -BRAND NEW - chargeable- burn fat, improve skin, stop hair",7808558020,25,5-Jan,Gramercy,15/01/2025 01:55:48,https://newyork.craigslist.org/mnh/hab/d/new-york-red-light-therapy-pad-brand/7808558020.html,beauty+hlth,haa,75
48,rochester,Rowing Exerciser,7810706344,135,15-Dec,MEDINA,15/01/2025 09:48:49,https://rochester.craigslist.org/hab/d/medina-rowing-exerciser/7810706344.html,beauty+hlth,haa,1
80,newyork,Shower chair ðŸª‘,7813803359,22,28-Dec,RIDGEWOOD,15/01/2025 01:57:22,https://newyork.craigslist.org/que/hab/d/maspeth-shower-chair/7813803359.html,beauty+hlth,haa,1
108,newyork,Various Lucky Tiger Shaving Products + Scotch Porter Beard Balm,7815546925,45,12-Jan,Brooklyn,15/01/2025 01:51:24,https://newyork.craigslist.org/brk/hab/d/brooklyn-various-lucky-tiger-shaving/7815546925.html,beauty+hlth,haa,1
85,newyork,OHAUS TRIPLE BEAM SCALE,7814357492,35,30-Dec,LIC NY,15/01/2025 01:56:48,https://newyork.craigslist.org/que/hab/d/long-island-city-ohaus-triple-beam-scale/7814357492.html,beauty+hlth,haa,1
70,newyork,A. F. Vandevorst white leather shoes MUST SEE!,7806512466,0,28-Dec,Greenwich Village,15/01/2025 01:57:22,https://newyork.craigslist.org/mnh/hab/d/new-york-f-vandevorst-white-leather/7806512466.html,beauty+hlth,haa,1
45,newyork,Airsep,7815771272,450,5-Jan,Brooklyn,15/01/2025 01:55:48,https://newyork.craigslist.org/brk/hab/d/brooklyn-airsep/7815771272.html,beauty+hlth,haa,1
6,hudsonvalley,Teeter Inversion Table,7813137448,350,6h ,"Sparrow Bush, NY",14/01/2025 19:58:29,https://hudsonvalley.craigslist.org/hab/d/sparrow-bush-teeter-inversion-table/7813137448.html,beauty+hlth,haa,1
66,newyork,LEGIRAL Le6 Professional Deep Tissue Massage Gun 6 Massage Heads 20 Sp,7815705849,49,4-Jan,Brooklyn,15/01/2025 01:55:48,https://newyork.craigslist.org/brk/hab/d/brooklyn-legiral-le6-professional-deep/7815705849.html,beauty+hlth,haa,1
1,newyork,Thermophore Classic Deep Heat Therapy,7806170896,40,23-Dec,Brooklyn,15/01/2025 01:59:13,https://newyork.craigslist.org/brk/hab/d/brooklyn-thermophore-classic-deep-heat/7806170896.html,beauty+hlth,haa,1
28,newyork,NEW IN BOX TB12 VIBRATING PLIABILITY ROLLER,7811456880,90,12-Jan,Upper East Side,15/01/2025 01:52:14,https://newyork.craigslist.org/mnh/hab/d/new-york-new-in-box-tb12-vibrating/7811456880.html,beauty+hlth,haa,75
94,hudsonvalley,CVS Hearing Aid Batteries Size 10 (8 Pack),7811076897,10,16-Dec,Rockland County,14/01/2025 19:58:53,https://hudsonvalley.craigslist.org/hab/d/garnerville-cvs-hearing-aid-batteries/7811076897.html,beauty+hlth,haa,40
91,buffalo,"Guest Soaps - 3 round bars, made in Italy, in box never used",7810848057,5,16-Dec,Clarence,14/01/2025 14:18:03,https://buffalo.craigslist.org/hab/d/clarence-guest-soaps-round-bars-made-in/7810848057.html,beauty+hlth,haa,25
12,newyork,"Wheelchair Seating Gel Cushion 18""x16"" (#8040-2) (BRAND NEW)",7812707364,25,10-Jan,"Queens, Middle Village",15/01/2025 01:53:49,https://newyork.craigslist.org/que/hab/d/middle-village-wheelchair-seating-gel/7812707364.html,beauty+hlth,haa,85
113,rochester,Prevail daily diaper briefs sz youth,7817059930,5,9-Jan,E Henrietta,15/01/2025 09:48:02,https://rochester.craigslist.org/hab/d/henrietta-prevail-daily-diaper-briefs/7817059930.html,beauty+hlth,haa,40
10,newyork,RESMED S10 AUTOSET AIRSENSE,7816306325,200,7-Jan,staten island,15/01/2025 01:55:17,https://newyork.craigslist.org/stn/hab/d/staten-island-resmed-s10-autoset/7816306325.html,beauty+hlth,haa,10
87,longisland,Back Brace new in package (Cinchbrace),7809897567,40,12-Dec,Coram,14/01/2025 22:38:48,https://longisland.craigslist.org/hab/d/coram-back-brace-new-in-package/7809897567.html,beauty+hlth,haa,40
102,hudsonvalley,7 Bottles AMAZON Brand New/Unopened SUPER BETA PROSTATE 60 Count,7808704565,150,5-Jan,Goshen,14/01/2025 19:58:29,https://hudsonvalley.craigslist.org/hab/d/goshen-bottles-amazon-brand-new/7808704565.html,beauty+hlth,haa,70
19,newyork,New Wheelchair Platform Lift/Elevator,7818167936,3245,14-Jan,Brooklyn,15/01/2025 01:50:42,https://newyork.craigslist.org/brk/had/d/brooklyn-new-wheelchair-platform-lift/7818167936.html,beauty+hlth,haa,15
41,hudsonvalley,Hello Gorgeous Palette,7808518382,20,7-Dec,New Paltz,14/01/2025 19:59:18,https://hudsonvalley.craigslist.org/hab/d/new-paltz-hello-gorgeous-palette/7808518382.html,beauty+hlth,haa,20
4,newyork,Magnesium oil,7813097677,22,25-Dec,ridgewood,15/01/2025 01:58:28,https://newyork.craigslist.org/que/hab/d/maspeth-magnesium-oil/7813097677.html,beauty+hlth,haa,5
117,longisland,Mobility Chair,7813638678,1000,27-Dec,Farmingville,14/01/2025 22:38:24,https://longisland.craigslist.org/hab/d/farmingville-mobility-chair/7813638678.html,beauty+hlth,haa,5
47,newyork,The vest,7815771216,450,5-Jan,Brooklyn,15/01/2025 01:55:48,https://newyork.craigslist.org/brk/hab/d/brooklyn-the-vest/7815771216.html,beauty+hlth,haa,5
106,newyork,"6 PACK L'OREAL PARIS MEN EXPERT SHOWER GEL, 300ML - BRAND NEW",7817708437,35,12-Jan,Brooklyn,15/01/2025 01:51:24,https://newyork.craigslist.org/brk/hab/d/brooklyn-pack-loreal-paris-men-expert/7817708437.html,beauty+hlth,haa,65
96,newyork,Reebok Elliptical - FREE,7812889058,0,23-Dec,"Laurelton, Queens",15/01/2025 01:58:28,https://newyork.craigslist.org/que/hab/d/springfield-gardens-reebok-elliptical/7812889058.html,beauty+hlth,haa,90
53,hudsonvalley,iHealth COVID-19 Antigen Rapid Test (2 Tests per box),7813189640,10,25-Dec,Rockland County,14/01/2025 19:58:53,https://hudsonvalley.craigslist.org/hab/d/garnerville-ihealth-covid-19-antigen/7813189640.html,beauty+hlth,haa,55
98,newyork,Relavel Make-up/Hair Travel Backpack,7811668961,65,19-Dec,manhattan,15/01/2025 01:59:48,https://newyork.craigslist.org/mnh/hab/d/brooklyn-relavel-make-up-hair-travel/7811668961.html,beauty+hlth,haa,1
89,newyork,Colgate Max Fresh Cool Mint Toothpaste 10-pack,7817364531,25,10-Jan,brooklyn,15/01/2025 01:53:01,https://newyork.craigslist.org/brk/hab/d/brooklyn-colgate-max-fresh-cool-mint/7817364531.html,beauty+hlth,haa,75
58,newyork,Essity TENA Dry Comfort Protective Underwear,7816077396,8,6-Jan,Chinatown / Lit Italy,15/01/2025 01:55:17,https://newyork.craigslist.org/mnh/hab/d/new-york-essity-tena-dry-comfort/7816077396.html,beauty+hlth,haa,1
82,newyork,"Qunol CoQ10 100mg Softgels, 4 Month Supply, 120 Count, Best by 10/2027",7813012459,25,13-Jan,Brooklyn,15/01/2025 01:49:50,https://newyork.craigslist.org/brk/hab/d/brooklyn-qunol-coq10-100mg-softgels/7813012459.html,beauty+hlth,haa,30
118,newyork,"Breo Massage Gun, Deep Tissue Percussion Massager w/ Extension Handle",7805839067,49,23-Dec,Brooklyn,15/01/2025 01:58:28,https://newyork.craigslist.org/brk/hab/d/brooklyn-breo-massage-gun-deep-tissue/7805839067.html,beauty+hlth,haa,30
52,buffalo,3 station home gym,7799436315,400,30-Nov,Medina NY,14/01/2025 14:18:26,https://buffalo.craigslist.org/hab/d/medina-station-home-gym/7799436315.html,beauty+hlth,haa,40
69,newyork,Kingston Brass Heritage KB1608PX Two-Handle 3-Hole Deck Mount Brushed,7804834223,79,19-Dec,Brooklyn,15/01/2025 01:59:48,https://newyork.craigslist.org/brk/hab/d/brooklyn-kingston-brass-heritage/7804834223.html,beauty+hlth,haa,85
24,buffalo,"Stroke Rehab & Nut & bolt ,Hand Exercise Board with Hook and Loop Fast",7813122703,250,13-Jan,Amherst,14/01/2025 14:17:40,https://buffalo.craigslist.org/hab/d/buffalo-stroke-rehab-nut-bolt-hand/7813122703.html,beauty+hlth,haa,10
30,rochester,Weight bench,7815937387,150,5-Jan,Hilton,15/01/2025 09:48:26,https://rochester.craigslist.org/hab/d/hilton-weight-bench/7815937387.html,beauty+hlth,haa,5
51,hudsonvalley,Bleu De Chanel,7813195823,85,25-Dec,Monroe,14/01/2025 19:58:53,https://hudsonvalley.craigslist.org/hab/d/monroe-bleu-de-chanel/7813195823.html,beauty+hlth,haa,10
48,newyork,Mornwell D50W Electric Professional Cordless Dental Oral Water Flosser,7806574433,29,22-Dec,Brooklyn,15/01/2025 01:59:13,https://newyork.craigslist.org/brk/hab/d/brooklyn-mornwell-d50w-electric/7806574433.html,beauty+hlth,haa,15
12,hudsonvalley,Depends real fit incontinence underwear Small / Medium 22 count,7814573920,25,31-Dec,Rockland County,14/01/2025 19:58:53,https://hudsonvalley.craigslist.org/hab/d/garnerville-depends-real-fit/7814573920.html,beauty+hlth,haa,20
77,newyork,"Gillette ProGlide Razor for Men, Handle + 2 Blade Refills - SEALED",7803399655,15,15-Dec,Brooklyn,15/01/2025 02:00:26,https://newyork.craigslist.org/brk/hab/d/brooklyn-gillette-proglide-razor-for/7803399655.html,beauty+hlth,haa,30
113,newyork,"WHALL Masticating Slow Juicer, Professional Stainless Juicer Machine",7812265468,89,25-Dec,Brooklyn,15/01/2025 01:57:55,https://newyork.craigslist.org/brk/hab/d/brooklyn-whall-masticating-slow-juicer/7812265468.html,beauty+hlth,haa,15
5,buffalo,"Exercise,  avari rower recumbent bike",7812612251,500,5-Jan,Attica Orangeville Warsaw,14/01/2025 14:18:03,https://buffalo.craigslist.org/hab/d/varysburg-exercise-avari-rower/7812612251.html,beauty+hlth,haa,1
55,albany,Press on Nails bundle,7808135762,25,10-Dec,Schenectady,14/01/2025 12:05:28,https://albany.craigslist.org/hab/d/schenectady-press-on-nails-bundle/7808135762.html,beauty+hlth,haa,1
33,newyork,Ventolin hfa $50 each great dates new sealed boxes,7816220322,50,6-Jan,New york,15/01/2025 01:55:17,https://newyork.craigslist.org/brx/hab/d/bronx-ventolin-hfa-50-each-great-dates/7816220322.html,beauty+hlth,haa,70
12,fingerlakes,Handicap Ramps - Aluminum,7815467167,1100,3-Jan,"Phelps, New York",14/01/2025 18:36:45,https://fingerlakes.craigslist.org/hab/d/phelps-handicap-ramps-aluminum/7815467167.html,beauty+hlth,haa,1
105,longisland,Massager,7806941018,15,29-Dec,Farmingville,14/01/2025 22:38:24,https://longisland.craigslist.org/hab/d/farmingville-massager/7806941018.html,beauty+hlth,haa,1
12,newyork,LOreal Paris Hair Dye ( Preference) 5 New in boxes,7814334798,10,12-Jan,Greenwich Village,15/01/2025 01:52:14,https://newyork.craigslist.org/mnh/hab/d/new-york-loreal-paris-hair-dye/7814334798.html,beauty+hlth,haa,70
94,newyork,ANTI-ACNE DAY LOTION FOR ALL SKIN TYPES.,7816459038,59,7-Jan,SoHo,15/01/2025 01:54:38,https://newyork.craigslist.org/mnh/hab/d/new-york-anti-acne-day-lotion-for-all/7816459038.html,beauty+hlth,haa,1
113,newyork,BNIB! Dr. Pure Blue Ice Roller Face Massager Jade Facial Tool Sealed i,7812793027,15,13-Jan,Gramercy,15/01/2025 01:49:50,https://newyork.craigslist.org/mnh/hab/d/new-york-bnib-dr-pure-blue-ice-roller/7812793027.html,beauty+hlth,haa,75
105,longisland,Guadalupe - Versace Bright Crystal,7806800346,78,9-Dec,Dix Hills,14/01/2025 22:38:48,https://longisland.craigslist.org/hab/d/huntington-station-guadalupe-versace/7806800346.html,beauty+hlth,haa,1
81,longisland,Inversion Table,7810042342,70,13-Dec,Commack,14/01/2025 22:39:13,https://longisland.craigslist.org/hab/d/commack-inversion-table/7810042342.html,beauty+hlth,haa,1
34,longisland,Drybar The Smooth Shot Paddle Brush Blow Dryer New,7812069385,69,20-Dec,Lindenhurst,14/01/2025 22:39:13,https://longisland.craigslist.org/hab/d/lindenhurst-drybar-the-smooth-shot/7812069385.html,beauty+hlth,haa,56
108,longisland,Guadalupe - Versace Bright Crystal,7806140868,73,28-Dec,Dix Hills,14/01/2025 22:38:24,https://longisland.craigslist.org/hab/d/huntington-station-guadalupe-versace/7806140868.html,beauty+hlth,haa,1
85,newyork,Revlon Hair Dryer,7818192032,10,14-Jan,"Norwalk, CT",15/01/2025 01:49:05,https://newyork.craigslist.org/fct/hab/d/revlon-hair-dryer/7818192032.html,beauty+hlth,haa,51
103,newyork,Hydrow Row machine,7803404361,900,18-Dec,Middle Village,15/01/2025 01:59:48,https://newyork.craigslist.org/que/hab/d/middle-village-hydrow-row-machine/7803404361.html,beauty+hlth,haa,51
51,newyork,Spoonk Organic Hemp Regular Acupressure Mat 26.6â€ x 15.7â€.,7812088120,25,11-Jan,Midtown West,15/01/2025 01:52:14,https://newyork.craigslist.org/mnh/hab/d/new-york-spoonk-organic-hemp-regular/7812088120.html,beauty+hlth,haa,31
72,newyork,white Secret Specialized Cream,7808462987,15,4-Jan,Midtown West,15/01/2025 01:55:48,https://newyork.craigslist.org/mnh/hab/d/new-york-white-secret-specialized-cream/7808462987.html,beauty+hlth,haa,10
8,binghamton,MERACH RECUMBENT BIKE NEW,7817488477,130,11-Jan,Binghamton,14/01/2025 13:23:37,https://binghamton.craigslist.org/hab/d/binghamton-merach-recumbent-bike-new/7817488477.html,beauty+hlth,haa,20
86,rochester,ELECTROLYSIS MACHINE,7808002323,100,5-Dec,"Brockport, NY",15/01/2025 09:48:49,https://rochester.craigslist.org/hab/d/brockport-electrolysis-machine/7808002323.html,beauty+hlth,haa,10
72,newyork,ResMed AirSense 10 CPAP Heated Tubing 37298,7812958899,40,11-Jan,Brooklyn,15/01/2025 01:52:14,https://newyork.craigslist.org/brk/hab/d/brooklyn-resmed-airsense-10-cpap-heated/7812958899.html,beauty+hlth,haa,15
54,newyork,16 weight plates small,7818129868,20,13-Jan,Commack,15/01/2025 01:50:42,https://newyork.craigslist.org/lgi/hab/d/commack-16-weight-plates-small/7818129868.html,beauty+hlth,haa,10
29,albany,Cybex Tricep Machine,7812106523,500,20-Dec,Duanesburg,14/01/2025 12:05:28,https://albany.craigslist.org/hab/d/duanesburg-cybex-tricep-machine/7812106523.html,beauty+hlth,haa,1
9,buffalo,Safetec USA Hand Sanitizer 16 Oz. Pump Bottle Gel 12 Bottles Per Case,7809072669,47,9-Dec,"Buffalo, NY",14/01/2025 14:18:26,https://buffalo.craigslist.org/hab/d/buffalo-safetec-usa-hand-sanitizer-16/7809072669.html,beauty+hlth,haa,85
40,newyork,"Sunrise Medical, EasyTrack 4 Post System, Portable Tension Patient Cei",7812622431,1950,3-Jan,westchester,15/01/2025 01:56:17,https://newyork.craigslist.org/wch/hab/d/bronxville-sunrise-medical-easytrack/7812622431.html,beauty+hlth,haa,1
27,newyork,L'AIR du TEMPS EAU DE TOILETTE,7814421666,50,14-Jan,STAMFORD,15/01/2025 01:50:42,https://newyork.craigslist.org/fct/hab/d/stamford-lair-du-temps-eau-de-toilette/7814421666.html,beauty+hlth,haa,1
39,newyork,Medical Rolling Portable Folding Mobility Walker With Seat & 4 Wheels,7817607113,40,14-Jan,Brooklyn,15/01/2025 01:50:42,https://newyork.craigslist.org/brk/hab/d/brooklyn-medical-rolling-portable/7817607113.html,beauty+hlth,haa,1
117,hudsonvalley,"Wheelchairs, Walkers and Rollators",7815138590,100,2-Jan,Hudson Valley New York,14/01/2025 19:58:29,https://hudsonvalley.craigslist.org/had/d/liberty-wheelchairs-walkers-and/7815138590.html,beauty+hlth,haa,5
65,longisland,ALPHAMED BLOOD PRESSURE MONITOR,7810705901,20,15-Dec,Centereach,14/01/2025 22:39:13,https://longisland.craigslist.org/hab/d/centereach-alphamed-blood-pressure/7810705901.html,beauty+hlth,haa,10
47,newyork,SET OF 3 - NIVEA MEN Cool Body Wash with Icy Menthol - NEW SEALED,7804806072,12,22-Dec,Brooklyn,15/01/2025 01:59:13,https://newyork.craigslist.org/brk/hab/d/brooklyn-set-of-nivea-men-cool-body/7804806072.html,beauty+hlth,haa,75
23,newyork,SEA BOND,7816622912,3,8-Jan,BRONX,15/01/2025 01:54:38,https://newyork.craigslist.org/brx/hab/d/bronx-sea-bond/7816622912.html,beauty+hlth,haa,5
30,hudsonvalley,2-Therapeutic Walking boots,7816885624,29,13-Jan,Wallkill,14/01/2025 19:58:29,https://hudsonvalley.craigslist.org/hab/d/therapeutic-walking-boots/7816885624.html,beauty+hlth,haa,15
100,newyork,COACH SIGNATURE CLOTH HARD CLAMSHELL CASE EYEGLASSES SUNGLASSES CASE,7808640806,5,5-Jan,Baldwin,15/01/2025 01:55:17,https://newyork.craigslist.org/lgi/hab/d/baldwin-coach-signature-cloth-hard/7808640806.html,beauty+hlth,haa,35
108,longisland,ONE TOUCH ULATRA 2 METER,7815494162,25,11-Jan,rockville centre,14/01/2025 22:38:00,https://longisland.craigslist.org/hab/d/rockville-centre-one-touch-ulatra-meter/7815494162.html,beauty+hlth,haa,85
25,longisland,Christmas Towel set,7804785075,10,21-Dec,"Farmingville, NY",14/01/2025 22:39:13,https://longisland.craigslist.org/hab/d/farmingville-christmas-towel-set/7804785075.html,beauty+hlth,haa,5
88,newyork,Ossur Equalizer Premium Air Walker - X Large,7818101429,19,13-Jan,Kensington,15/01/2025 01:49:50,https://newyork.craigslist.org/brk/hab/d/brooklyn-ossur-equalizer-premium-air/7818101429.html,beauty+hlth,haa,85
24,longisland,vintage hair cutting scissors,7804897064,15,21-Dec,"Farmingville , NY",14/01/2025 22:38:48,https://longisland.craigslist.org/hab/d/farmingville-vintage-hair-cutting/7804897064.html,beauty+hlth,haa,5
113,newyork,Adjustable Drafting/Art/Craft Table,7816747120,100,8-Jan,"fairfield co, CT",15/01/2025 01:53:49,https://newyork.craigslist.org/fct/hab/d/stamford-adjustable-drafting-art-craft/7816747120.html,beauty+hlth,haa,1
104,newyork,quantum full power wheelchair neg,7808421358,1350,4-Jan,bronx,15/01/2025 01:55:48,https://newyork.craigslist.org/brx/hab/d/bronx-quantum-full-power-wheelchair-neg/7808421358.html,beauty+hlth,haa,1
64,newyork,Yoga and Core Exercise Videos,7813015874,15,14-Jan,Staten Island,15/01/2025 01:49:05,https://newyork.craigslist.org/brk/hab/d/staten-island-yoga-and-core-exercise/7813015874.html,beauty+hlth,haa,1
15,newyork,Clairol Hair-colors and Hair Diffusers,7808219109,3,5-Jan,TriBeCa,15/01/2025 01:55:48,https://newyork.craigslist.org/mnh/hab/d/new-york-clairol-hair-colors-and-hair/7808219109.html,beauty+hlth,haa,50
55,newyork,Hitachi HV250 Magic Wand 2 speed excellent massager vibrator,7809692130,30,8-Jan,brooklyn,15/01/2025 01:54:38,https://newyork.craigslist.org/brk/hab/d/brooklyn-hitachi-hv250-magic-wand-speed/7809692130.html,beauty+hlth,haa,10
18,newyork,ResMed  #63468  Airfit F20  Medium,7810362862,40,12-Jan,Stamford,15/01/2025 01:52:14,https://newyork.craigslist.org/fct/hab/d/stamford-resmed-airfit-f20-medium/7810362862.html,beauty+hlth,haa,10
6,newyork,CVS TALKING BLOOD PRESSURE MONITOR NOS NEW #V-15367,7811306875,20,14-Jan,Baldwin,15/01/2025 01:49:50,https://newyork.craigslist.org/lgi/hab/d/baldwin-cvs-talking-blood-pressure/7811306875.html,beauty+hlth,haa,75
28,newyork,CHAMPS-ELYSEES BY GUERLAIN OF PARIS,7814417027,40,14-Jan,STAMFORD,15/01/2025 01:49:50,https://newyork.craigslist.org/fct/hab/d/stamford-champs-elysees-by-guerlain-of/7814417027.html,beauty+hlth,haa,10
37,syracuse,Starting a Medical Clinic? Save $ on Equip Shipped 2U Financing Avail,7816726968,0,8-Jan,,15/01/2025 11:29:45,https://syracuse.craigslist.org/had/d/cumming-starting-medical-clinic-save-on/7816726968.html,beauty+hlth,haa,50
64,newyork,One Arm Walker,7813713280,20,12-Jan,Mineola,15/01/2025 01:51:24,https://newyork.craigslist.org/lgi/hab/d/mineola-one-arm-walker/7813713280.html,beauty+hlth,haa,10
111,longisland,Baby Nail trimmer set,7801039472,10,8-Dec,"Farmingville, NY",14/01/2025 22:39:13,https://longisland.craigslist.org/hab/d/farmingville-baby-nail-trimmer-set/7801039472.html,beauty+hlth,haa,5
